week,state,district,risk_category,severity_score,severity_trend,dominant_signal,signal_contribution,enrol_total,demo_total,bio_total,enrol_age_0_5,enrol_age_5_17,enrol_age_18_plus,demo_age_5_17,demo_age_18_plus,bio_age_5_17,bio_age_18_plus,is_anomaly,data_quality_flag,data_completeness
2025-11-11/2025-11-17,MADHYA PRADESH,CHHATARPUR,Watchlist,80.06187691380046,stable,Enrolment,Enrolment (39%),1166,2043,3330,881,280,5,223,1820,1494,1836,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,CHHATARPUR,Emerging_Risk,83.82031621821423,rising,Enrolment,Enrolment (38%),568,1290,853,446,121,1,129,1161,335,518,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,CHHATARPUR,Watchlist,78.54379903212046,accelerating_down,Enrolment,Enrolment (39%),157,1990,1435,115,25,17,225,1765,781,654,False,complete,100.0
2025-12-02/2025-12-08,MADHYA PRADESH,CHHATARPUR,Watchlist,68.46620572864643,accelerating_down,Biometric,Biometric (40%),0,3438,4461,0,0,0,482,2956,2199,2262,False,partial,66.66666666666666
2025-12-09/2025-12-15,MADHYA PRADESH,CHHATARPUR,Emerging_Risk,87.96022779626924,accelerating_up,Enrolment,Enrolment (36%),487,4192,4549,309,124,54,525,3667,2278,2271,False,complete,100.0
2025-12-16/2025-12-22,MADHYA PRADESH,CHHATARPUR,Watchlist,87.12348754432871,stable,Enrolment,Enrolment (37%),492,2383,2358,490,2,0,375,2008,1356,1002,False,complete,100.0
2025-12-23/2025-12-29,MADHYA PRADESH,CHHATARPUR,Watchlist,87.14784368674836,stable,Enrolment,Enrolment (37%),1382,3296,3680,1141,229,12,495,2801,1885,1795,False,complete,100.0
2025-12-30/2026-01-05,MADHYA PRADESH,CHHATARPUR,Watchlist,66.6645835289279,accelerating_down,Enrolment,Enrolment (50%),678,0,0,463,213,2,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,MADHYA PRADESH,CHHINDWARA,Watchlist,65.10949682336152,insufficient_data,Biometric,Biometric (39%),0,13913,13726,0,0,0,2400,11513,3648,10078,True,partial,66.66666666666666
2025-04-01/2025-04-07,MADHYA PRADESH,CHHINDWARA,Watchlist,72.16973546277544,rising,Demographic,Demographic (44%),0,9348,17975,0,0,0,2353,6995,8808,9167,False,partial,66.66666666666666
2025-04-29/2025-05-05,MADHYA PRADESH,CHHINDWARA,Emerging_Risk,75.52917397724903,rising,Demographic,Demographic (42%),0,11784,20374,0,0,0,2121,9663,10164,10210,False,partial,66.66666666666666
2025-05-27/2025-06-02,MADHYA PRADESH,CHHINDWARA,Watchlist,73.19914495981087,stable,Demographic,Demographic (44%),0,11060,17127,0,0,0,2693,8367,8133,8994,False,partial,66.66666666666666
2025-07-01/2025-07-07,MADHYA PRADESH,CHHINDWARA,Watchlist,71.38596974219325,stable,Demographic,Demographic (45%),0,14487,21686,0,0,0,3236,11251,9498,12188,True,partial,66.66666666666666
2025-08-26/2025-09-01,MADHYA PRADESH,CHHINDWARA,Emerging_Risk,78.85409056167394,accelerating_up,Biometric,Biometric (38%),180,295,881,152,27,1,21,274,257,624,False,complete,100.0
2025-09-02/2025-09-08,MADHYA PRADESH,CHHINDWARA,Watchlist,74.47714863841242,declining,Biometric,Biometric (37%),589,1781,3053,522,63,4,272,1509,1110,1943,False,complete,100.0
2025-09-09/2025-09-15,MADHYA PRADESH,CHHINDWARA,Emerging_Risk,79.61681741219294,accelerating_up,Enrolment,Enrolment (36%),882,2605,4490,793,82,7,504,2101,1754,2736,False,complete,100.0
2025-09-16/2025-09-22,MADHYA PRADESH,CHHINDWARA,Watchlist,78.1546194471228,stable,Enrolment,Enrolment (36%),627,2002,3303,546,79,2,265,1737,1266,2037,False,complete,100.0
2025-09-23/2025-09-29,MADHYA PRADESH,CHHINDWARA,Watchlist,61.571193726928556,accelerating_down,Enrolment,Enrolment (46%),456,0,0,419,36,1,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,MADHYA PRADESH,CHHINDWARA,Stable,39.09556367858082,accelerating_down,Demographic,Demographic (42%),1,0,0,1,0,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,MADHYA PRADESH,CHHINDWARA,Watchlist,64.09939755592127,accelerating_up,Enrolment,Enrolment (41%),114,146,1,109,5,0,17,129,1,0,False,complete,100.0
2025-10-14/2025-10-20,MADHYA PRADESH,CHHINDWARA,Emerging_Risk,78.0928912025476,rising,Enrolment,Enrolment (38%),730,1668,2473,685,44,1,308,1360,1131,1342,False,complete,100.0
2025-10-21/2025-10-27,MADHYA PRADESH,CHHINDWARA,Watchlist,69.00280398044399,accelerating_down,Enrolment,Enrolment (39%),229,1101,1510,213,16,0,134,967,614,896,False,complete,100.0
2025-10-28/2025-11-03,MADHYA PRADESH,CHHINDWARA,Critical,79.3584541905029,accelerating_up,Enrolment,Enrolment (39%),1106,2085,4280,994,64,48,255,1830,1781,2499,True,complete,100.0
2025-11-04/2025-11-10,MADHYA PRADESH,CHHINDWARA,Watchlist,78.67462486880285,stable,Enrolment,Enrolment (38%),749,2930,2958,713,36,0,474,2456,1137,1821,False,complete,100.0
2025-11-11/2025-11-17,MADHYA PRADESH,CHHINDWARA,Watchlist,77.73936232107822,stable,Enrolment,Enrolment (38%),876,2003,3203,829,43,4,243,1760,1347,1856,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,CHHINDWARA,Watchlist,78.86372990296393,stable,Enrolment,Enrolment (37%),400,941,859,371,23,6,116,825,303,556,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,CHHINDWARA,Watchlist,78.08184641504904,stable,Enrolment,Enrolment (37%),129,1557,2196,123,6,0,176,1381,1308,888,False,complete,100.0
2025-12-02/2025-12-08,MADHYA PRADESH,CHHINDWARA,Watchlist,69.2734737170446,accelerating_down,Biometric,Biometric (44%),0,2867,6790,0,0,0,441,2426,4028,2762,False,partial,66.66666666666666
2025-12-09/2025-12-15,MADHYA PRADESH,CHHINDWARA,Emerging_Risk,83.98516018723103,accelerating_up,Biometric,Biometric (36%),327,2781,5979,301,26,0,330,2451,3352,2627,False,complete,100.0
2025-12-16/2025-12-22,MADHYA PRADESH,CHHINDWARA,Watchlist,84.82567977359878,stable,Enrolment,Enrolment (36%),406,1892,2715,405,1,0,263,1629,1550,1165,False,complete,100.0
2025-12-23/2025-12-29,MADHYA PRADESH,CHHINDWARA,Watchlist,82.59658140559682,stable,Enrolment,Enrolment (37%),916,2633,3635,877,38,1,376,2257,1639,1996,False,complete,100.0
2025-12-30/2026-01-05,MADHYA PRADESH,CHHINDWARA,Watchlist,60.63968689547717,accelerating_down,Enrolment,Enrolment (45%),248,0,0,214,33,1,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,MADHYA PRADESH,DAMOH,Watchlist,67.35577937089265,insufficient_data,Biometric,Biometric (44%),0,11775,19991,0,0,0,929,10846,7936,12055,True,partial,66.66666666666666
2025-04-01/2025-04-07,MADHYA PRADESH,DAMOH,Critical,72.54630204707529,rising,Biometric,Biometric (43%),0,4420,27076,0,0,0,540,3880,18109,8967,True,partial,66.66666666666666
2025-04-29/2025-05-05,MADHYA PRADESH,DAMOH,Watchlist,65.46532246266406,accelerating_down,Biometric,Biometric (42%),0,1025,15806,0,0,0,148,877,9967,5839,True,partial,66.66666666666666
2025-05-27/2025-06-02,MADHYA PRADESH,DAMOH,Watchlist,74.31706670611246,accelerating_up,Demographic,Demographic (42%),0,8386,20972,0,0,0,1358,7028,13524,7448,False,partial,66.66666666666666
2025-07-01/2025-07-07,MADHYA PRADESH,DAMOH,Watchlist,68.79899490581039,accelerating_down,Demographic,Demographic (43%),0,6832,20502,0,0,0,1363,5469,11445,9057,False,partial,66.66666666666666
2025-08-26/2025-09-01,MADHYA PRADESH,DAMOH,Watchlist,72.86253775049487,rising,Enrolment,Enrolment (37%),130,308,534,108,22,0,44,264,194,340,False,complete,100.0
2025-09-02/2025-09-08,MADHYA PRADESH,DAMOH,Watchlist,71.58569259019433,stable,Biometric,Biometric (36%),536,1688,2587,431,103,2,201,1487,1129,1458,False,complete,100.0
2025-09-09/2025-09-15,MADHYA PRADESH,DAMOH,Emerging_Risk,75.06636891966535,rising,Enrolment,Enrolment (35%),701,2590,3397,574,127,0,365,2225,1568,1829,False,complete,100.0
2025-09-16/2025-09-22,MADHYA PRADESH,DAMOH,Watchlist,77.47805424817992,stable,Enrolment,Enrolment (36%),592,2316,2540,495,96,1,316,2000,1158,1382,False,complete,100.0
2025-09-23/2025-09-29,MADHYA PRADESH,DAMOH,Stable,55.480495205204875,accelerating_down,Enrolment,Enrolment (40%),245,0,0,194,51,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,MADHYA PRADESH,DAMOH,Stable,54.213046097923566,stable,Demographic,Demographic (45%),72,219,0,65,7,0,18,201,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,MADHYA PRADESH,DAMOH,Watchlist,60.53697592515181,accelerating_up,Enrolment,Enrolment (36%),303,1151,1310,256,42,5,160,991,568,742,False,complete,100.0
2025-10-21/2025-10-27,MADHYA PRADESH,DAMOH,Watchlist,61.11112884186469,stable,Enrolment,Enrolment (40%),175,813,1099,145,28,2,70,743,474,625,False,complete,100.0
2025-10-28/2025-11-03,MADHYA PRADESH,DAMOH,Watchlist,74.40315711816659,accelerating_up,Enrolment,Enrolment (38%),779,2187,3142,632,143,4,242,1945,1558,1584,False,complete,100.0
2025-11-04/2025-11-10,MADHYA PRADESH,DAMOH,Watchlist,68.07976281411328,accelerating_down,Enrolment,Enrolment (40%),542,1843,1977,477,64,1,166,1677,818,1159,False,complete,100.0
2025-11-11/2025-11-17,MADHYA PRADESH,DAMOH,Watchlist,67.8207855757382,stable,Enrolment,Enrolment (39%),563,1360,2369,459,76,28,132,1228,1027,1342,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,DAMOH,Watchlist,64.38926615347391,declining,Enrolment,Enrolment (37%),223,622,512,192,29,2,75,547,181,331,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,DAMOH,Watchlist,67.60294886356851,rising,Enrolment,Enrolment (40%),99,1201,1118,83,15,1,123,1078,600,518,False,complete,100.0
2025-12-02/2025-12-08,MADHYA PRADESH,DAMOH,Stable,57.050747736631955,accelerating_down,Biometric,Biometric (39%),0,1815,2856,0,0,0,223,1592,1414,1442,False,partial,66.66666666666666
2025-12-09/2025-12-15,MADHYA PRADESH,DAMOH,Watchlist,70.25614870502827,accelerating_up,Enrolment,Enrolment (35%),176,2120,3110,153,23,0,204,1916,1503,1607,False,complete,100.0
2025-12-16/2025-12-22,MADHYA PRADESH,DAMOH,Watchlist,67.29703605106727,stable,Enrolment,Enrolment (40%),224,964,1441,224,0,0,127,837,778,663,False,complete,100.0
2025-12-23/2025-12-29,MADHYA PRADESH,DAMOH,Watchlist,67.19720296363671,stable,Enrolment,Enrolment (36%),460,1807,2117,416,43,1,210,1597,914,1203,False,complete,100.0
2025-12-30/2026-01-05,MADHYA PRADESH,DAMOH,Watchlist,60.4728436040893,accelerating_down,Enrolment,Enrolment (45%),242,0,0,174,68,0,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,MADHYA PRADESH,DATIA,Watchlist,49.95194332507811,insufficient_data,Demographic,Demographic (37%),0,8312,4739,0,0,0,913,7399,2230,2509,True,partial,66.66666666666666
2025-04-01/2025-04-07,MADHYA PRADESH,DATIA,Stable,55.81729783830541,rising,Enrolment,Enrolment (47%),302,0,6881,237,55,10,0,0,4531,2350,False,partial,66.66666666666666
2025-04-29/2025-05-05,MADHYA PRADESH,DATIA,Critical,61.43876733803432,rising,Demographic,Demographic (49%),0,5244,6178,0,0,0,878,4366,4143,2035,True,partial,66.66666666666666
2025-05-27/2025-06-02,MADHYA PRADESH,DATIA,Stable,43.56049575176077,accelerating_down,Biometric,Biometric (43%),0,0,7286,0,0,0,0,0,5057,2229,False,partial,33.33333333333333
2025-07-01/2025-07-07,MADHYA PRADESH,DATIA,Critical,71.56401199598932,accelerating_up,Demographic,Demographic (38%),839,3417,7847,435,384,20,652,2765,4716,3131,True,complete,100.0
2025-08-26/2025-09-01,MADHYA PRADESH,DATIA,Watchlist,62.47015827084563,accelerating_down,Biometric,Biometric (35%),76,278,361,36,39,1,39,239,175,186,False,complete,100.0
2025-09-02/2025-09-08,MADHYA PRADESH,DATIA,Watchlist,68.6046666330318,accelerating_up,Enrolment,Enrolment (38%),573,1875,1538,374,198,1,404,1471,784,754,False,complete,100.0
2025-09-09/2025-09-15,MADHYA PRADESH,DATIA,Watchlist,67.27274088007685,stable,Enrolment,Enrolment (40%),766,2196,1632,543,220,3,455,1741,947,685,False,complete,100.0
2025-09-16/2025-09-22,MADHYA PRADESH,DATIA,Watchlist,62.26553758447274,accelerating_down,Enrolment,Enrolment (41%),483,1266,1134,320,161,2,162,1104,595,539,False,complete,100.0
2025-09-23/2025-09-29,MADHYA PRADESH,DATIA,Stable,54.19274751775473,accelerating_down,Enrolment,Enrolment (38%),218,0,0,115,103,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,MADHYA PRADESH,DATIA,Stable,40.84453419450702,accelerating_down,Enrolment,Enrolment (44%),49,85,0,37,12,0,8,77,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,MADHYA PRADESH,DATIA,Stable,49.07809436975233,accelerating_up,Demographic,Demographic (36%),184,1006,538,124,59,1,179,827,253,285,False,complete,100.0
2025-10-21/2025-10-27,MADHYA PRADESH,DATIA,Stable,46.095867089486475,stable,Enrolment,Enrolment (37%),80,533,384,54,25,1,62,471,153,231,False,complete,100.0
2025-10-28/2025-11-03,MADHYA PRADESH,DATIA,Stable,51.960450460850865,accelerating_up,Enrolment,Enrolment (39%),343,1105,1008,249,94,0,100,1005,422,586,False,complete,100.0
2025-11-04/2025-11-10,MADHYA PRADESH,DATIA,Stable,58.08542442093878,accelerating_up,Enrolment,Enrolment (41%),365,1571,953,273,91,1,175,1396,469,484,False,complete,100.0
2025-11-11/2025-11-17,MADHYA PRADESH,DATIA,Stable,56.48835841034413,stable,Enrolment,Enrolment (42%),444,840,1275,339,104,1,104,736,642,633,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,DATIA,Stable,58.75315133731121,stable,Enrolment,Enrolment (40%),220,533,255,170,48,2,39,494,128,127,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,DATIA,Stable,52.77618602268876,accelerating_down,Enrolment,Enrolment (40%),55,893,459,44,11,0,86,807,239,220,False,complete,100.0
2025-12-02/2025-12-08,MADHYA PRADESH,DATIA,Stable,49.09322227647544,declining,Enrolment,Enrolment (34%),0,1404,1351,0,0,0,212,1192,651,700,False,partial,66.66666666666666
2025-12-09/2025-12-15,MADHYA PRADESH,DATIA,Watchlist,63.02862153299338,accelerating_up,Enrolment,Enrolment (37%),158,2329,1364,111,47,0,277,2052,621,743,False,complete,100.0
2025-12-16/2025-12-22,MADHYA PRADESH,DATIA,Watchlist,61.97089698715724,stable,Enrolment,Enrolment (38%),160,1452,735,160,0,0,192,1260,364,371,False,complete,100.0
2025-12-23/2025-12-29,MADHYA PRADESH,DATIA,Watchlist,60.878395269600986,stable,Enrolment,Enrolment (36%),368,2113,1116,285,83,0,235,1878,529,587,False,complete,100.0
2025-12-30/2026-01-05,MADHYA PRADESH,DATIA,Stable,56.894981910993934,declining,Enrolment,Enrolment (41%),161,0,0,89,71,1,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,MADHYA PRADESH,DEWAS,Watchlist,61.42169699982897,insufficient_data,Demographic,Demographic (38%),0,13925,9571,0,0,0,1095,12830,3249,6322,True,partial,66.66666666666666
2025-04-01/2025-04-07,MADHYA PRADESH,DEWAS,Emerging_Risk,82.15341184328817,rising,Enrolment,Enrolment (34%),502,2698,14301,427,65,10,236,2462,6769,7532,False,complete,100.0
2025-04-29/2025-05-05,MADHYA PRADESH,DEWAS,Emerging_Risk,86.08682356700146,rising,Enrolment,Enrolment (36%),622,4823,12459,518,87,17,815,4008,6492,5967,False,complete,100.0
2025-05-27/2025-06-02,MADHYA PRADESH,DEWAS,Watchlist,52.51913496254133,accelerating_down,Biometric,Biometric (53%),0,0,18120,0,0,0,0,0,10342,7778,True,partial,33.33333333333333
2025-07-01/2025-07-07,MADHYA PRADESH,DEWAS,Critical,86.73249582391772,accelerating_up,Demographic,Demographic (35%),849,7897,24258,544,292,13,1181,6716,11146,13112,True,complete,100.0
2025-08-26/2025-09-01,MADHYA PRADESH,DEWAS,Watchlist,71.67201897450846,accelerating_down,Biometric,Biometric (41%),117,207,834,65,52,0,24,183,282,552,False,complete,100.0
2025-09-02/2025-09-08,MADHYA PRADESH,DEWAS,Watchlist,69.66874416372113,stable,Biometric,Biometric (39%),582,1064,3022,376,204,2,150,914,1107,1915,False,complete,100.0
2025-09-09/2025-09-15,MADHYA PRADESH,DEWAS,Watchlist,73.12275873285398,rising,Enrolment,Enrolment (38%),808,1730,3771,557,250,1,268,1462,1431,2340,False,complete,100.0
2025-09-16/2025-09-22,MADHYA PRADESH,DEWAS,Watchlist,72.83451933752642,stable,Enrolment,Enrolment (39%),671,1222,2899,508,159,4,148,1074,1106,1793,False,complete,100.0
2025-09-23/2025-09-29,MADHYA PRADESH,DEWAS,Stable,58.64765843650119,accelerating_down,Enrolment,Enrolment (43%),317,0,0,222,91,4,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,MADHYA PRADESH,DEWAS,Stable,44.31731061853954,accelerating_down,Enrolment,Enrolment (51%),80,74,0,70,10,0,0,74,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,MADHYA PRADESH,DEWAS,Watchlist,66.55930486794543,accelerating_up,Enrolment,Enrolment (36%),388,1064,2062,305,82,1,118,946,928,1134,False,complete,100.0
2025-10-21/2025-10-27,MADHYA PRADESH,DEWAS,Watchlist,60.785364562451164,accelerating_down,Enrolment,Enrolment (39%),172,679,1258,131,41,0,58,621,478,780,False,complete,100.0
2025-10-28/2025-11-03,MADHYA PRADESH,DEWAS,Watchlist,72.96105983195737,accelerating_up,Enrolment,Enrolment (42%),1125,1108,3805,1002,123,0,99,1009,1736,2069,False,complete,100.0
2025-11-04/2025-11-10,MADHYA PRADESH,DEWAS,Watchlist,74.72317234404628,stable,Enrolment,Enrolment (41%),997,1716,2897,898,95,4,205,1511,1255,1642,False,complete,100.0
2025-11-11/2025-11-17,MADHYA PRADESH,DEWAS,Watchlist,75.43821533329614,stable,Enrolment,Enrolment (41%),969,1389,3221,839,115,15,172,1217,1463,1758,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,DEWAS,Watchlist,73.7322620476572,stable,Enrolment,Enrolment (40%),439,573,781,378,60,1,63,510,314,467,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,DEWAS,Watchlist,70.54482620379866,declining,Enrolment,Enrolment (38%),102,1158,1555,84,18,0,80,1078,777,778,False,complete,100.0
2025-12-02/2025-12-08,MADHYA PRADESH,DEWAS,Watchlist,61.99258958778495,accelerating_down,Biometric,Biometric (45%),0,1729,4994,0,0,0,205,1524,2701,2293,False,partial,66.66666666666666
2025-12-09/2025-12-15,MADHYA PRADESH,DEWAS,Emerging_Risk,75.45819777720567,accelerating_up,Biometric,Biometric (38%),253,1735,4729,209,44,0,203,1532,2395,2334,False,complete,100.0
2025-12-16/2025-12-22,MADHYA PRADESH,DEWAS,Watchlist,74.7200833437036,stable,Enrolment,Enrolment (40%),353,959,2119,352,1,0,117,842,1041,1078,False,complete,100.0
2025-12-23/2025-12-29,MADHYA PRADESH,DEWAS,Watchlist,72.33534913875411,stable,Enrolment,Enrolment (40%),753,1439,2838,656,87,10,200,1239,1238,1600,False,complete,100.0
2025-12-30/2026-01-05,MADHYA PRADESH,DEWAS,Watchlist,62.067123944017794,accelerating_down,Enrolment,Enrolment (46%),300,0,0,214,77,9,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,MADHYA PRADESH,DHAR,Watchlist,69.73850049404103,insufficient_data,Biometric,Biometric (40%),0,16657,17001,0,0,0,2248,14409,6998,10003,True,partial,66.66666666666666
2025-04-01/2025-04-07,MADHYA PRADESH,DHAR,Emerging_Risk,87.76151552869825,rising,Demographic,Demographic (34%),619,4130,19766,396,116,107,758,3372,10079,9687,False,complete,100.0
2025-04-29/2025-05-05,MADHYA PRADESH,DHAR,Watchlist,76.52496874681921,accelerating_down,Demographic,Demographic (42%),0,10536,25120,0,0,0,1394,9142,15944,9176,False,partial,66.66666666666666
2025-05-27/2025-06-02,MADHYA PRADESH,DHAR,Critical,93.51093556355333,accelerating_up,Enrolment,Enrolment (34%),1527,5428,22886,892,570,65,990,4438,14167,8719,True,complete,100.0
2025-07-01/2025-07-07,MADHYA PRADESH,DHAR,Watchlist,88.64911950376336,declining,Demographic,Demographic (36%),922,13572,24995,518,380,24,2797,10775,13939,11056,True,complete,100.0
2025-08-26/2025-09-01,MADHYA PRADESH,DHAR,Watchlist,81.14665379441102,accelerating_down,Enrolment,Enrolment (35%),163,562,577,91,71,1,57,505,269,308,False,complete,100.0
2025-09-02/2025-09-08,MADHYA PRADESH,DHAR,Watchlist,76.48419192063528,declining,Enrolment,Enrolment (34%),594,2388,2630,370,218,6,280,2108,1181,1449,False,complete,100.0
2025-09-09/2025-09-15,MADHYA PRADESH,DHAR,Emerging_Risk,85.13069946236493,accelerating_up,Enrolment,Enrolment (35%),1070,3894,4271,676,391,3,518,3376,2096,2175,False,complete,100.0
2025-09-16/2025-09-22,MADHYA PRADESH,DHAR,Watchlist,81.30197767225656,declining,Enrolment,Enrolment (36%),744,2666,2852,473,270,1,305,2361,1339,1513,False,complete,100.0
2025-09-23/2025-09-29,MADHYA PRADESH,DHAR,Watchlist,63.67683521586731,accelerating_down,Enrolment,Enrolment (47%),575,0,0,398,176,1,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,MADHYA PRADESH,DHAR,Stable,56.7668475011089,declining,Enrolment,Enrolment (50%),139,153,0,103,36,0,3,150,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,MADHYA PRADESH,DHAR,Emerging_Risk,77.62266385301828,accelerating_up,Enrolment,Enrolment (37%),647,2235,1780,388,145,114,308,1927,791,989,False,complete,100.0
2025-10-21/2025-10-27,MADHYA PRADESH,DHAR,Watchlist,65.88903761743626,accelerating_down,Enrolment,Enrolment (37%),177,1188,1226,142,34,1,90,1098,551,675,False,complete,100.0
2025-10-28/2025-11-03,MADHYA PRADESH,DHAR,Emerging_Risk,80.74094283662079,accelerating_up,Enrolment,Enrolment (39%),1143,2561,3785,848,280,15,242,2319,1735,2050,False,complete,100.0
2025-11-04/2025-11-10,MADHYA PRADESH,DHAR,Watchlist,78.89439157743864,stable,Enrolment,Enrolment (37%),728,3212,2782,562,166,0,331,2881,1361,1421,False,complete,100.0
2025-11-11/2025-11-17,MADHYA PRADESH,DHAR,Watchlist,78.90415703282626,stable,Enrolment,Enrolment (38%),870,2318,3170,684,184,2,207,2111,1430,1740,False,complete,100.0
2025-11-18/2025-11-24,MADHYA PRADESH,DHAR,Watchlist,80.26406878418867,stable,Enrolment,Enrolment (37%),432,1207,756,310,61,61,100,1107,308,448,False,complete,100.0
2025-11-25/2025-12-01,MADHYA PRADESH,DHAR,Watchlist,77.38780900227924,stable,Enrolment,Enrolment (39%),144,1804,1508,116,28,0,135,1669,804,704,False,complete,100.0
